DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;IRKT;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;NRLK;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2023-04-23 01:22:00; 53.775;212.133;261.372;   null;123.967;1306.800;125.671;153.391;345.907;419.202;342.900;367.000;168.000;101.837; 90.600;169.696;212.400;207.974;286.102; 99.886;165.935;123.470; 97.200;208.210;184.130;   null;198.670;202.580;114.200;220.632;138.780;277.790;  4.587; 18.538;113.766
2023-04-23 01:23:00; 56.257;221.550;258.264;   null;123.333;1296.600;128.933;152.674;347.669;425.945;347.410;384.000;170.000;106.716; 92.040;171.389;210.400;211.548;292.507;101.935;165.407;123.340; 98.000;205.460;189.370;   null;198.520;206.140;116.800;221.805;136.470;278.070;  4.569; 15.794;114.800
2023-04-23 01:24:00; 53.880;221.200;261.078;   null;124.317;1292.200;125.434;154.018;352.217;421.011;341.780;   null;166.000;105.476; 92.140;170.017;208.800;208.746;289.961;103.506;165.607;120.380; 96.933;206.900;188.250;   null;206.360;205.160;118.890;217.945;136.070;279.030;  4.496; 16.999;110.663
2023-04-23 01:25:00; 52.133;217.983;264.928;   null;120.783;1294.400;123.746;152.822;346.161;425.617;340.580;368.000;169.000;106.848; 92.010;174.432;209.600;210.359;291.066;100.213;165.692;125.400; 95.600;206.150;185.110;251.250;200.110;207.730;116.640;219.347;137.090;284.170;  4.774; 17.716;114.455
2023-04-23 01:26:00; 52.666;216.883;258.351;   null;118.133;1300.200;126.200;153.224;353.551;421.289;346.630;375.000;164.000;103.959; 91.150;172.317;214.800;210.848;293.422;101.725;165.984;115.470; 92.400;210.130;182.660;253.870;199.730;204.060;115.070;217.233;135.130;279.210;  4.809; 17.340;109.737
2023-04-23 01:27:00; 53.962;215.483;257.349;   null;123.850;1292.800;121.361;155.483;346.087;424.943;346.830;372.000;167.000;104.342; 89.240;170.040;206.533;217.371;290.825; 98.788;167.812;122.950; 96.533;204.630;184.780;257.830;199.780;204.160;114.820;218.730;136.140;279.860;  4.830; 17.965;111.118
2023-04-23 01:28:00; 54.712;218.550;263.340;   null;124.100;1303.400;122.690;150.583;349.304;426.465;346.430;366.000;170.000;109.555; 91.960;169.293;207.200;212.463;286.125;105.552;168.136;120.610; 98.000;207.060;185.210;257.550;199.770;199.690;117.650;216.840;136.010;277.300;  4.738; 18.218;106.632
2023-04-23 01:29:00; 53.716;220.383;259.646;   null;122.633;1295.900;127.942;153.373;351.398;428.084;346.910;381.000;166.000;102.426; 87.390;170.862;211.200;215.050;284.149; 98.252;164.018;121.020; 99.733;209.650;185.130;253.330;200.610;206.700;113.980;217.995;135.100;279.030;  5.035; 18.217;111.808
2023-04-23 01:30:00; 55.308;223.417;261.476;   null;121.967;1285.500;121.877;155.774;349.110;425.270;347.500;369.000;167.000;108.626; 91.630;169.435;212.000;209.235;293.179;101.014;167.782;119.770; 98.267;207.930;188.980;   null;197.370;203.180;114.280;220.990;136.290;278.850;  5.091; 18.035;110.318
2023-04-23 01:31:00; 53.191;216.717;262.356;   null;120.317;1308.900;124.072;152.743;356.010;428.296;347.710;372.000;168.000;106.843; 94.100;170.075;209.733;213.865;291.153;100.224;166.560;122.340; 95.200;209.360;183.450;   null;204.880;208.000;117.650;219.832;134.060;280.980;  5.036; 17.849;107.905
2023-04-23 01:32:00; 53.348;220.883;259.663;   null;117.667;1313.500;124.053;150.619;349.409;424.634;347.510;371.000;170.000;105.657; 90.610;173.780;212.000;213.434;289.897; 99.027;165.111;122.220; 92.933;205.220;183.970;   null;201.690;207.880;118.850;216.363;137.220;275.190;  5.129; 17.646;112.042
2023-04-23 01:33:00; 54.268;216.933;259.318;   null;128.250;1295.300;127.984;152.983;352.623;428.550;343.930;368.000;169.000; 99.950; 92.800;169.696;208.000;209.024;292.180;102.267;167.410;120.000; 96.533;210.110;184.950;261.480;197.310;203.740;116.300;216.358;135.660;281.850;  4.813; 17.911;114.800
2023-04-23 01:34:00; 54.192;221.500;259.663;   null;123.717;1297.200;123.875;155.680;356.650;421.399;349.200;373.000;163.000;102.771; 92.040;168.727;208.133;213.218;286.952;100.243;170.732;124.560; 99.067;202.970;181.890;261.390;199.540;206.260;117.460;218.627;137.170;279.690;  4.719; 17.675;112.731
2023-04-23 01:35:00; 55.895;221.283;257.729;   null;121.283;1290.600;121.833;153.140;347.136;428.068;348.900;369.000;162.000;103.736; 90.820;173.129;202.800;216.015;293.834;102.473;168.332;117.770; 98.800;208.350;182.890;   null;199.750;210.370;118.090;219.982;136.670;276.240;  4.144; 17.268;112.387
2023-04-23 01:36:00; 54.488;222.900;264.376;   null;119.217;1318.200;122.480;154.940;355.339;425.119;342.710;   null;170.000;108.314; 90.050;170.588;205.600;210.635;289.852;101.242;168.757;122.790; 96.133;205.920;181.650;   null;202.490;205.750;113.420;216.563;137.840;278.250;  5.036; 19.504;108.939
2023-04-23 01:37:00; 53.404;220.367;258.385;   null;122.533;1291.700;126.580;152.213;349.554;428.955;344.960;381.000;165.000;110.024; 91.960;171.292;212.000;213.649;287.787;103.612;164.885;122.590; 97.200;206.160;183.250;   null;197.660;199.680;116.520;222.502;137.570;279.430;  4.627; 17.785;111.118
2023-04-23 01:38:00; 55.331;222.717;263.790;   null;123.217;1266.300;122.023;154.264;348.683;426.912;343.410;372.000;166.000;100.584; 88.550;167.082;210.400;212.734;285.917;103.124;166.860;123.360; 99.333;210.550;186.460;   null;202.490;207.070;117.190;223.543;135.660;279.250;  4.701; 17.815;113.188
2023-04-23 01:39:00; 53.972;216.700;263.980;   null;123.483;1287.600;127.986;153.667;348.710;424.599;339.560;381.000;159.000;101.881; 88.910;171.712;210.667;212.034;289.503; 99.559;163.520;118.770; 95.200;203.320;178.330;   null;197.810;205.490;115.940;221.933;132.800;280.420;  5.276; 17.362;113.878
2023-04-23 01:40:00; 54.651;219.950;261.130;   null;123.083;1289.800;126.896;157.506;356.918;423.382;342.180;373.000;167.000; 99.685; 89.860;172.089;206.133;215.533;285.978;102.598;167.273;124.590; 96.267;207.140;193.180;   null;202.770;211.450;116.620;224.878;136.980;281.460;  4.143; 17.142;113.188
2023-04-23 01:41:00; 54.975;219.800;259.456;   null;122.250;1304.400;123.754;150.194;353.979;423.247;348.310;380.000;168.000;107.278; 85.920;168.602;209.733;209.235;285.250;104.131;166.413;119.560; 98.667;204.700;182.360;261.540;200.140;202.990;119.090;218.298;137.030;277.540;  4.608; 17.783;114.800
2023-04-23 01:42:00; 54.437;218.367;256.400;   null;121.117;1320.000;123.961;155.472;358.503;418.544;345.800;368.000;165.000;102.691; 89.630;175.674;207.867;210.908;291.994;102.981;164.900;124.860;100.667;207.560;182.650;255.940;197.820;207.120;116.270;217.625;136.810;278.010;  5.165; 17.736;111.463
2023-04-23 01:43:00; 54.488;218.133;261.890;   null;119.317;1313.200;123.068;152.486;348.838;420.048;343.300;376.000;172.000;103.589; 89.130;171.664;208.133;215.316;288.457; 97.464;165.991;118.560; 97.867;207.820;182.960;255.990;200.840;203.330;117.930;221.002;138.110;280.510;  4.867; 17.935;112.153
2023-04-23 01:44:00; 54.459;216.017;256.141;   null;118.283;1283.300;126.145;154.089;346.467;431.002;350.300;374.000;162.000;101.438; 91.540;171.236;211.600;213.434;284.819;101.526;170.580;124.700; 98.667;206.650;185.890;257.510;199.350;206.730;118.820;216.930;138.620;277.420;  5.052; 17.138;111.463
2023-04-23 01:45:00; 54.931;216.133;266.914;   null;121.033;1282.400;122.704;151.053;352.999;425.279;348.300;378.000;170.000;106.292; 88.190;170.420;211.467;211.820;290.308;103.225;165.457;119.900; 96.533;205.480;181.940;252.080;202.840;199.560;118.630;221.752;134.440;274.990;  4.681; 18.417;111.808
2023-04-23 01:46:00; 53.463;213.750;258.869;   null;121.267;1300.900;128.071;155.376;350.976;425.934;341.100;375.000;166.000;106.168; 93.310;167.184;208.133;215.533;289.108; 98.850;166.991;122.790; 99.600;206.550;179.110;   null;198.550;200.400;116.530;218.913;132.770;286.220;  4.569; 18.077;111.352
2023-04-23 01:47:00; 53.995;216.983;264.238;   null;126.083;1286.300;126.110;157.589;347.629;425.317;349.080;364.000;167.000;100.510; 89.790;171.252;208.133;209.235;287.245;101.717;169.515;122.110; 96.533;204.410;180.680;   null;204.080;214.700;114.860;224.862;135.670;276.170;  4.532; 17.483;112.731
2023-04-23 01:48:00; 51.556;225.167;260.301;   null;122.667;1285.500;125.189;152.993;352.634;424.315;350.200;370.000;165.000;103.928; 94.220;167.112;204.933;214.400;288.213;100.706;164.693;119.610; 96.133;208.820;188.300;   null;203.390;203.510;116.960;219.607;138.570;279.680;  4.645; 17.423;114.110
2023-04-23 01:49:00; 52.846;221.133;258.937;   null;122.217;1301.800;124.006;156.069;351.705;424.816;344.310;370.000;166.000;106.537; 90.270;170.829;209.867;209.300;286.843;100.864;163.165;123.470; 98.533;209.010;183.330;   null;198.510;208.680;118.220;216.055;134.590;280.030;  5.239; 18.095;109.737
2023-04-23 01:50:00; 54.017;219.383;254.829;   null;120.283;1272.100;123.087;151.889;352.003;422.214;342.010;371.000;163.000;102.088; 89.840;174.474;205.600;208.114;289.466; 98.824;167.013;118.060; 96.667;207.290;184.840;   null;198.250;202.070;117.500;219.817;135.270;283.040;  4.904; 17.782;112.843
2023-04-23 01:51:00; 55.128;221.033;260.750;   null;119.550;1319.500;127.915;153.204;352.917;422.465;347.400;375.000;175.000;104.397; 90.510;169.075;212.667;211.548;292.687;103.280;166.706;120.060; 97.200;208.930;187.730;   null;200.740;202.080;119.860;222.912;136.660;275.720;  4.811; 17.733;111.118
2023-04-23 01:52:00; 53.969;216.117;260.250;   null;122.883;1311.200;124.784;154.715;343.850;416.838;345.360;380.000;166.000;105.875; 88.430;167.836;209.067;211.121;290.088; 99.629;168.198;123.860; 97.067;207.010;180.990;   null;201.040;207.740;115.510;217.265;135.120;277.740;  4.514; 17.579;111.352
2023-04-23 01:53:00; 53.114;218.833;260.060;   null;120.117;1321.700;126.786;157.501;337.804;421.626;347.360;371.000;170.000;106.857; 93.160;170.997;210.800;212.734;296.221;102.479;170.848;118.560; 99.733;203.350;181.030;256.090;201.900;205.900;118.360;217.238;135.830;277.380;  4.738; 18.096;110.773
2023-04-23 01:54:00; 52.559;217.183;263.910;   null;120.033;1302.800;123.662;155.249;352.285;427.214;348.260;369.000;169.000;102.794; 90.960;177.643;210.400;213.218;289.847;102.037;166.274;120.540; 99.600;202.190;183.050;   null;201.240;206.700;116.570;223.085;134.270;276.510;  4.663; 16.878;113.766
2023-04-23 01:55:00; 52.124;215.300;263.479;   null;122.617;1281.000;124.472;149.639;353.801;424.334;349.110;374.000;165.000;103.621; 89.610;171.389;206.800;209.723;292.887;102.019;165.434;119.930; 98.933;210.980;182.870;   null;205.720;200.190;115.100;223.458;134.950;282.850;  4.998; 17.221;111.808
2023-04-23 01:56:00; 56.047;214.500;256.089;   null;124.367;1314.000;123.926;151.090;344.169;422.292;342.600;370.000;173.000;102.671; 89.440;173.048;212.000;214.616;292.431;104.096;164.522;121.500; 95.867;210.870;191.500;   null;193.640;205.390;117.300;218.583;135.550;279.280;  4.887; 18.250;111.228
2023-04-23 01:57:00; 54.959;222.983;260.371;   null;125.333;1303.100;122.001;158.413;348.496;422.380;340.000;   null;169.000;107.860; 91.330;174.819;209.867;215.797;286.181; 99.225;170.352;121.950; 97.600;209.650;184.720;254.510;198.150;207.020;119.560;222.290;135.610;279.420;  5.462; 17.735;112.153
2023-04-23 01:58:00; 53.360;217.283;260.474;   null;122.717;1296.200;124.583;153.608;349.656;428.104;346.580;368.000;167.000;103.754; 92.700;171.719;209.600;213.218;291.870;104.023;167.311;119.790; 97.467;207.550;189.410;   null;203.360;204.130;118.680;221.518;137.360;275.100;  4.199; 16.626;113.188
2023-04-23 01:59:00; 53.709;217.800;257.971;   null;124.600;1291.100;122.542;154.115;346.031;421.397;351.800;370.000;167.000;105.155; 89.550;166.126;215.733;210.908;285.704;101.199;170.694;122.650; 96.667;208.250;181.470;256.600;199.290;206.780;116.850;221.285;135.940;280.740;  5.110; 18.252;109.501
2023-04-23 02:00:00; 53.695;214.983;260.819;   null;123.317;1281.400;125.314;152.800;352.850;420.050;348.060;371.000;167.000;100.400; 91.480;171.505;208.533;212.305;283.607;103.229;161.341;125.630; 98.800;205.580;187.510;257.420;204.370;198.000;118.360;218.898;139.120;278.960;  4.942; 17.063;112.498
2023-04-23 02:01:00; 54.061;217.517;258.868;   null;126.633;1299.100;126.057;156.605;346.365;426.179;345.810;374.000;167.000;105.756; 91.950;174.075;208.000;211.820;290.342;104.038;167.414;118.700; 97.733;206.600;187.800;   null;197.620;215.620;114.800;217.200;135.530;281.740;  5.444; 18.670;111.008
2023-04-23 02:02:00; 55.210;212.417;257.246;   null;121.150;1277.800;126.892;154.601;353.869;432.193;348.230;373.000;164.000;105.526; 92.820;172.234;209.200;216.714;295.873;102.457;167.445;125.680; 98.667;211.550;184.020;   null;200.460;204.210;116.790;222.005;137.170;285.800;  4.477; 18.404;111.118
2023-04-23 02:03:00; 55.817;218.567;258.264;   null;122.383;1294.000;126.997;151.652;352.042;431.573;350.500;375.000;165.000;107.753; 89.270;174.690;203.733;210.908;287.777; 99.644;164.603;120.650;101.867;210.620;183.270;   null;206.680;199.220;116.690;217.267;134.040;276.390;  4.682; 18.249;111.573
2023-04-23 02:04:00; 55.889;215.300;261.769;   null;122.633;1290.000;121.224;152.735;350.321;426.022;348.060;370.000;171.000; 96.081; 91.350;172.175;213.333;211.393;297.284;100.262;169.981;123.630; 98.400;207.800;186.300;   null;200.530;211.370;113.530;220.493;134.400;278.180;  4.534; 17.389;109.737
2023-04-23 02:05:00; 52.917;214.467;265.360;   null;125.067;1283.900;126.919;156.046;348.200;425.039;344.700;370.000;167.000;105.816; 89.380;174.958;207.600;213.003;291.398;100.942;167.216;117.520; 99.867;206.890;182.230;   null;201.370;208.770;115.920;219.257;135.420;279.620;  4.478; 18.233;108.702
2023-04-23 02:06:00; 53.027;217.783;257.125;   null;121.467;1288.500;120.501;156.691;353.246;425.972;355.710;378.000;168.000;106.366; 89.580;174.235;210.800;210.908;292.889;103.810;164.067;124.090; 94.400;204.830;184.120;   null;199.300;204.860;116.620;220.382;136.850;282.060;  5.240; 18.014;112.609
2023-04-23 02:07:00; 53.880;216.750;256.969;   null;122.150;1290.400;121.582;154.624;348.808;417.801;342.030;373.000;165.000;103.995; 88.940;167.555;210.667;210.695;289.129;100.501;168.513;120.810; 97.333;211.610;186.910;253.500;201.140;197.580;113.980;217.885;138.730;286.630;  5.313; 17.733;111.919
2023-04-23 02:08:00; 52.797;219.750;259.491;   null;122.167;1304.100;128.288;154.904;342.356;421.097;348.300;364.000;171.000;105.189; 88.990;168.046;210.533;215.361;288.240; 99.508;161.712;121.310; 98.000;207.930;186.870;260.000;204.360;203.230;121.560;221.150;136.760;277.760;  5.090; 17.635;112.153
2023-04-23 02:09:00; 56.959;222.217;258.662;   null;120.417;1329.000;124.623;154.531;350.824;420.354;348.080;368.000;167.000;100.938; 91.890;171.495;205.467;213.270;290.244;102.357;168.651;125.360; 95.867;208.900;188.290;   null;200.560;207.380;116.650;213.960;136.330;279.780;  5.182; 17.822;112.264
2023-04-23 02:10:00; 54.701;223.167;260.821;   null;121.883;1294.900;124.209;158.791;348.409;417.975;350.600;369.000;165.000;105.270; 96.030;168.477;207.467;217.672;284.929;103.332;167.399;122.560; 98.267;212.040;187.660;   null;202.240;205.410;120.170;221.458;138.310;279.990;  5.146; 18.320;109.392
2023-04-23 02:11:00; 56.129;216.500;261.011;   null;122.833;1304.000;122.443;155.327;356.023;425.163;345.860;376.000;168.000;106.445; 94.220;174.710;209.467;211.876;287.070;101.725;169.641;121.150;100.533;204.880;188.270;253.480;196.970;213.990;115.950;220.270;135.440;278.450;  4.719; 18.026;111.463
2023-04-23 02:12:00; 55.637;216.917;254.084;   null;122.383;1305.100;126.089;151.123;349.008;433.700;346.980;   null;170.000;108.683; 92.680;171.597;214.133;215.840;289.167; 98.306;166.827;122.360; 96.933;205.950;185.750;   null;201.570;199.850;115.640;218.975;136.140;276.960;  4.644; 17.648;112.498
2023-04-23 02:13:00; 56.392;215.467;260.130;   null;122.767;1281.700;124.766;155.870;344.686;431.869;335.430;376.000;168.000;110.591; 88.580;175.166;211.867;216.755;290.557;102.067;165.330;122.450; 96.533;207.760;186.990;   null;199.300;211.410;119.250;216.525;134.320;282.330;  4.737; 18.132;112.042
2023-04-23 02:14:00; 53.655;218.817;255.380;   null;124.217;1325.700;127.876;152.624;351.653;419.940;345.600;372.000;170.000;104.867; 91.850;175.836;212.133;209.511;289.443;100.008;166.624;119.700; 98.533;206.770;182.870;   null;199.620;210.440;119.110;224.447;135.810;282.700;  4.644; 18.235;110.082
2023-04-23 02:15:00; 54.427;215.550;262.686;   null;119.567;1292.800;126.650;153.692;348.965;424.469;346.760;375.000;167.000;103.895; 92.880;171.588;207.600;213.486;287.686;101.258;166.128;119.860; 99.067;208.630;191.300;259.500;200.420;202.910;117.940;216.197;135.390;279.840;  4.662; 18.909;111.808
2023-04-23 02:16:00; 53.798;217.700;261.685;   null;122.683;1312.200;124.751;154.714;354.447;424.970;337.730;363.000;164.000;107.794; 90.300;173.816;204.933;214.881;285.327; 98.990;167.066;121.900; 96.267;209.580;185.570;   null;198.020;212.640;118.660;219.418;137.070;279.090;  5.126; 17.037;108.357
2023-04-23 02:17:00; 55.928;216.950;255.691;   null;120.667;1297.000;123.628;158.918;346.131;425.240;342.030;378.000;168.000;109.423; 87.150;175.304;214.133;212.090;289.701;100.497;166.857;121.930; 97.333;209.560;182.970;   null;201.670;210.960;120.300;219.492;136.460;276.930;  4.941; 18.457;114.914
2023-04-23 02:18:00; 54.510;218.800;256.330;   null;118.917;1265.300;125.808;150.924;357.348;426.038;346.660;374.000;167.000;106.164; 89.020;173.479;211.867;211.606;293.715;101.930;166.803;119.700; 99.333;207.000;183.940;259.300;201.500;202.060;116.980;223.370;135.660;277.760;  4.680; 17.320;115.145
2023-04-23 02:19:00; 51.586;217.983;267.385;   null;121.533;1286.300;121.501;152.764;345.918;428.312;349.260;368.000;169.000;108.954; 91.940;173.348;212.400;214.881;290.731;100.883;168.358;120.860; 99.067;203.810;181.870;   null;197.660;205.280;116.840;223.765;135.110;280.900;  4.773; 17.847;108.012
2023-04-23 02:20:00; 53.322;222.700;256.865;   null;121.400;1263.600;127.340;158.320;346.390;424.034;346.080;372.000;165.000;105.869; 89.500;168.208;211.600;209.088;292.280;102.463;168.217;118.270; 98.800;208.510;183.090;   null;203.140;195.350;117.820;224.463;135.870;280.020;  5.256; 18.270;111.228
2023-04-23 02:21:00; 53.761;220.467;262.549;   null;120.550;1289.700;120.272;155.979;354.742;421.433;343.800;   null;171.000;105.992; 92.160;170.454;204.933;211.662;290.945;101.820;166.610;117.970; 95.733;204.950;182.890;259.930;201.260;205.750;114.490;219.380;134.290;279.310;  4.588; 19.454;111.118
2023-04-23 02:22:00; 53.868;223.617;258.178;   null;119.567;1312.600;123.621;154.666;353.074;430.682;347.600;378.000;168.000;105.161; 89.430;171.448;204.000;216.318;289.530; 99.861;164.798;120.380; 96.000;212.410;184.310;259.920;203.840;206.310;119.560;218.402;137.280;277.180;  4.308; 18.191;112.153
2023-04-23 02:23:00; 53.060;215.650;259.267;   null;122.433;1293.700;123.992;153.489;347.898;423.649;344.680;374.000;169.000;106.238; 89.880;177.450;210.267;214.447;287.441;102.103;168.670;122.970; 97.867;207.460;190.940;   null;199.250;205.150;116.940;215.827;137.650;276.440;  4.680; 18.643;110.427
2023-04-23 02:24:00; 52.675;215.550;268.321;   null;119.667;1307.000;119.772;156.300;345.993;423.707;347.210;379.000;169.000;102.317; 92.120;174.295;206.133;212.573;291.620;104.033;163.619;120.630; 97.867;205.170;184.720;256.140;206.600;204.420;114.720;219.668;134.940;278.130;  4.921; 17.473;111.463
2023-04-23 02:25:00; 54.734;218.733;262.309;   null;121.517;1297.700;123.816;153.843;351.886;427.002;350.860;374.000;168.000;104.086; 91.720;168.199;208.400;217.232;289.745;100.633;167.731;119.520;102.533;208.050;185.430;   null;203.390;206.360;117.340;220.033;133.650;282.530;  4.902; 16.973;111.228
2023-04-23 02:26:00; 57.374;218.000;259.198;   null;122.800;1300.500;120.548;153.890;353.598;421.394;349.200;372.000;164.000;108.806; 91.000;169.040;205.467;213.751;288.925;104.375;166.576;120.430; 99.867;210.370;187.470;255.750;199.700;210.650;117.030;216.702;137.200;278.250;  4.512; 17.111;111.463
2023-04-23 02:27:00; 51.517;215.300;264.521;   null;125.567;1300.500;127.547;157.010;353.156;422.281;348.410;373.000;171.000;105.118; 93.130;166.707;211.600;215.840;287.434;102.684;166.855;124.430;100.133;204.720;186.140;260.300;200.240;211.330;116.880;217.777;137.510;280.770;  5.719; 17.639;114.682
2023-04-23 02:28:00; 55.162;218.233;256.779;   null;120.783;1293.100;124.937;153.589;342.031;421.837;356.580;376.000;171.000;108.477; 88.380;171.537;210.267;206.789;287.988;101.471;170.631;119.270;100.667;205.370;180.560;259.600;199.120;203.670;115.550;216.785;134.390;284.480;  4.716; 16.173;113.533
