DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-03-23 02:58:00;   null;214.958;255.215; 72.092;123.950;1281.050;119.383;154.901;346.037;395.884;333.280;406.000;104.741; 88.485;161.403;200.600;208.283;273.682; 99.649;165.352; 95.933;203.190;178.745;   null;192.500;201.095;112.415;227.810;129.630;268.095;  4.376; 16.841;108.927
2024-03-23 03:00:00;   null;219.525;258.188; 69.292;121.216;1285.050;123.104;150.387;346.935;398.663;333.390;400.500;104.117; 90.250;167.271;203.667;212.140;270.824;100.155;163.789; 97.733;198.445;177.980;   null;196.045;204.240;112.780;224.990;128.290;266.765;  4.885; 16.213;108.160
2024-03-23 03:02:00;   null;216.991;257.729; 69.983;121.192;1277.550;116.771;152.382;348.007;398.654;334.815;408.000;105.419; 92.430;163.698;201.400;212.849;274.179; 97.407;164.222; 95.000;196.275;171.810;   null;198.765;202.555;114.400;228.565;128.655;265.730;  4.662; 16.916;108.596
2024-03-23 03:04:00;   null;220.625;257.312; 66.425;123.058;1270.750;121.726;151.848;349.785;405.870;336.135;405.500;104.055; 89.410;168.814;204.000;211.690;273.641; 98.762;161.929; 91.400;202.735;177.920;245.800;196.100;201.395;113.960;224.125;128.570;267.960;  4.180; 16.505;109.472
2024-03-23 03:06:00;   null;218.858;257.584; 70.608;122.641;1255.150;119.938;151.858;346.171;397.274;336.450;404.500;106.806; 88.115;168.089;201.400;210.918;269.829; 99.222;164.745; 95.800;200.630;177.940;244.300;193.215;201.150;111.295;226.340;128.965;269.015;  4.752; 16.955;109.856
2024-03-23 03:08:00;   null;221.542;256.706; 69.175;121.433;1280.600;118.869;153.288;353.315;400.671;337.430;403.000;103.305; 89.435;164.688;205.533;215.167;270.906; 98.754;162.606; 95.733;200.335;177.330;250.500;197.370;200.260;111.880;227.635;130.150;271.885;  4.583; 17.015;108.981
2024-03-23 03:10:00;   null;218.825;255.714; 68.600;124.450;1273.950;118.203;150.057;347.104;410.118;335.995;405.500;106.013; 87.540;167.417;203.600;211.023;273.264; 99.751;161.993; 93.600;196.670;175.125;   null;191.915;207.130;114.660;227.285;128.145;268.925;  4.503; 16.569;106.132
2024-03-23 03:12:00;   null;221.559;256.039; 71.558;119.858;1280.050;120.141;151.548;347.563;399.274;331.750;404.500;103.363; 92.625;166.449;198.933;214.007;273.298; 99.645;161.431; 98.600;201.525;178.510;247.350;196.410;203.955;114.765;223.775;128.010;270.240;  4.887; 16.699;109.528
2024-03-23 03:14:00;   null;219.950;255.737; 70.117;123.500;1281.550;118.447;151.454;350.034;401.844;334.770;402.500;102.451; 87.915;165.935;205.467;211.410;271.358; 98.182;163.971; 96.667;198.405;176.720;245.150;196.600;208.555;113.350;226.800;125.795;270.510;  4.575; 16.915;111.006
2024-03-23 03:16:00;   null;222.600;254.314; 68.258;118.292;1262.900;120.075;151.861;342.925;397.066;335.395;408.000;105.301; 91.190;172.233;202.867;212.956;273.154; 97.386;162.370; 97.467;197.775;177.520;   null;198.640;203.865;114.525;226.430;130.255;274.425;  4.458; 16.494;108.490
2024-03-23 03:18:00;   null;218.133;259.061; 69.175;123.950;1266.100;119.162;150.783;344.917;404.665;335.020;408.000;104.140; 89.960;167.393;205.667;207.932;272.224;101.499;162.228; 96.267;193.910;177.840;250.800;197.345;204.335;113.060;223.570;126.000;267.835;  4.646; 15.999;109.967
2024-03-23 03:20:00;   null;222.284;255.862; 68.883;121.909;1277.850;120.099;150.732;348.649;402.660;331.350;411.500;104.246; 88.870;171.381;202.867;209.690;268.427; 99.321;163.060; 96.067;194.705;177.200;251.200;196.670;205.705;112.365;225.375;130.320;269.370;  4.744; 16.800;109.144
2024-03-23 03:22:00;   null;222.366;256.734; 67.967;120.083;1282.550;119.792;150.389;353.605;405.815;340.910;404.000;103.482; 91.500;172.003;203.533;209.198;272.757; 99.063;162.208; 97.267;199.975;178.130;250.600;196.905;203.570;113.020;226.345;128.820;269.145;  4.645; 17.847;109.639
2024-03-23 03:24:00;   null;217.191;256.255; 73.775;119.675;1283.200;122.505;153.081;350.798;404.035;340.350;407.500;103.889; 90.030;166.775;205.000;208.144;269.773; 99.032;163.443; 97.200;198.895;173.200;   null;197.670;198.645;113.325;228.445;129.245;265.935;  4.645; 16.932;109.092
2024-03-23 03:26:00;   null;223.233;255.909; 71.458;122.217;1260.150;119.711;151.114;347.065;397.343;338.395;407.000;101.729; 87.830;166.275;203.200;215.107;269.265; 99.672;160.988; 96.133;198.055;175.315;   null;196.505;199.950;111.915;229.770;131.260;272.085;  4.331; 16.683;106.795
2024-03-23 03:28:00;   null;220.416;259.135; 69.842;122.067;1286.700;118.210;152.468;344.744;401.242;334.990;409.000;103.221; 88.475;168.457;200.000;212.785;271.344;101.853;166.593; 96.000;199.345;177.355;250.900;198.760;206.575;113.265;226.410;129.995;270.425;  4.751; 16.720;106.467
2024-03-23 03:30:00;   null;223.792;253.788; 72.633;120.500;1287.300;120.031;151.368;350.375;401.222;336.520;410.000;104.828; 91.310;169.181;202.533;212.397;273.969; 99.478;161.980; 97.400;198.510;175.715;   null;197.260;204.640;112.845;227.755;130.820;266.910;  4.232; 15.904;105.706
2024-03-23 03:32:00;   null;217.550;256.274; 71.808;121.958;1295.550;120.511;151.275;340.740;398.800;336.015;406.500;102.609; 89.830;169.111;200.200;210.957;271.610;100.449;163.235; 95.933;197.065;175.805;   null;197.655;200.725;113.125;226.745;129.165;271.740;  4.152; 16.570;108.656
2024-03-23 03:34:00;   null;217.842;256.473; 70.958;120.750;1276.850;121.327;156.389;346.404;400.563;335.030;407.000;101.391; 89.995;166.610;202.200;208.037;273.857;100.106;161.773; 94.933;198.250;173.500;245.800;198.940;202.400;114.740;227.495;129.655;268.110;  4.589; 16.834;109.475
2024-03-23 03:36:00;   null;218.133;255.875; 72.642;118.333;1265.050;119.221;151.544;344.829;399.590;339.105;408.000;105.676; 88.535;163.145;207.200;212.118;272.344;100.860;162.912; 94.800;198.485;180.585;   null;195.050;200.495;112.270;226.015;130.055;270.245;  4.312; 17.543;110.679
2024-03-23 03:38:00;   null;222.675;257.371; 71.008;119.950;1291.100;118.963;153.762;352.287;402.040;339.120;409.000;104.270; 88.300;167.725;201.000;212.892;276.018;100.304;164.133; 96.133;196.715;178.200;248.100;196.215;207.320;114.595;228.000;128.890;265.685;  4.776; 16.868;109.967
2024-03-23 03:40:00;   null;220.958;258.735; 70.325;122.083;1267.850;120.860;152.365;348.636;400.883;341.080;411.500;103.502; 89.510;165.965;201.867;212.785;275.139;102.085;162.123; 95.533;200.325;175.195;   null;196.425;206.575;113.310;228.790;128.260;266.080;  4.213; 17.055;108.328
2024-03-23 03:42:00;   null;219.392;255.590; 71.133;119.367;1290.950;123.709;148.916;349.051;409.361;333.415;399.000;103.718; 88.195;165.308;201.333;216.267;272.374; 99.657;160.771; 96.600;201.000;176.805;   null;197.345;198.275;114.485;226.735;126.750;268.960;  4.685; 17.657;106.911
2024-03-23 03:44:00;   null;220.600;258.380; 68.208;119.325;1276.600;118.061;149.874;349.347;399.771;335.870;407.500;105.902; 89.355;168.798;203.000;209.303;270.317; 98.161;161.743; 96.667;197.640;174.720;246.650;197.155;199.835;111.815;226.560;128.770;268.815;  4.552; 16.579;106.854
2024-03-23 03:46:00;   null;220.192;253.585; 71.300;122.292;1259.700;118.353;148.891;348.076;402.819;331.130;410.000;105.383; 88.280;170.666;201.533;209.302;273.701; 98.230;163.274; 96.733;198.060;176.615;249.000;197.825;200.180;114.215;223.125;128.430;267.190;  4.614; 16.525;108.274
2024-03-23 03:48:00;   null;220.483;253.734; 72.542;119.558;1295.250;117.809;151.996;346.144;401.017;336.565;412.000;106.041; 88.530;167.103;205.000;213.385;272.213;100.377;161.777; 93.067;196.455;174.005;   null;196.045;201.375;113.985;222.760;128.945;266.810;  4.425; 16.740;108.875
2024-03-23 03:50:00;   null;219.667;254.732; 71.000;119.742;1290.850;120.303;150.720;346.949;400.977;340.130;407.500;107.488; 90.530;167.799;205.067;208.529;272.146; 98.075;160.096; 96.267;199.535;177.530;   null;195.870;203.275;112.080;226.650;129.010;269.145;  4.621; 16.663;109.314
2024-03-23 03:52:00;   null;218.491;258.017; 71.425;120.891;1273.750;121.348;152.493;346.471;400.626;336.755;411.000;101.579; 89.325;167.629;202.867;210.463;272.468; 97.938;162.246; 96.267;198.565;177.515;   null;194.670;199.530;110.330;225.700;127.860;268.115;  4.807; 17.205;109.258
2024-03-23 03:54:00;   null;220.809;258.674; 69.100;120.983;1267.350;120.139;151.370;346.890;400.934;339.155;407.000;103.327; 91.065;163.766;203.333;210.744;269.115; 99.018;165.371; 94.533;196.865;175.550;247.200;194.515;198.915;113.935;227.340;129.530;267.265;  5.083; 17.172;107.726
2024-03-23 03:56:00;   null;218.317;259.413; 69.467;120.941;1268.250;120.359;151.943;351.323;397.758;334.155;411.500;104.799; 90.000;169.526;203.667;210.849;272.286; 96.781;165.117; 95.600;198.710;176.845;246.100;197.795;202.885;114.930;222.945;129.040;266.570;  4.699; 17.986;107.451
2024-03-23 03:58:00;   null;221.883;256.067; 70.158;123.558;1298.200;121.132;150.581;350.783;402.154;343.970;411.000;105.360; 91.465;164.575;202.933;212.677;272.921; 96.792;162.670; 96.467;197.930;177.145;   null;196.160;204.130;113.470;226.105;129.160;268.380;  4.690; 17.619;105.654
2024-03-23 04:00:00;   null;218.133;259.915; 69.633;118.659;1296.800;118.266;149.706;341.646;405.127;335.565;414.000;103.683; 89.825;168.966;202.867;209.092;276.298; 98.615;162.787; 97.533;196.410;176.395;249.050;196.660;206.060;113.345;224.550;128.205;268.020;  4.708; 16.765;106.965
2024-03-23 04:02:00;   null;219.966;256.310; 70.508;123.958;1296.050;119.016;151.572;347.767;401.024;340.340;414.000;105.518; 90.475;166.650;202.400;213.340;273.234; 97.084;165.930; 95.600;196.760;175.355;   null;196.840;203.310;112.090;229.835;126.045;268.920;  4.582; 16.735;109.367
2024-03-23 04:04:00;   null;220.575;254.709; 68.933;122.000;1277.750;118.886;154.099;342.338;403.753;339.130;405.000;103.126; 87.435;168.643;204.467;208.705;270.686; 99.707;165.415; 95.733;198.880;173.465;250.000;197.780;200.355;113.055;227.310;129.530;272.460;  4.850; 16.749;108.004
2024-03-23 04:06:00;   null;219.500;256.293; 68.367;119.350;1287.650;118.966;148.096;346.680;405.087;336.470;411.000;102.787; 86.335;169.108;201.933;216.989;271.885;101.252;163.760; 95.133;198.720;175.170;247.850;197.855;204.640;113.225;225.950;127.465;269.400;  4.672; 16.818;106.205
2024-03-23 04:08:00;   null;220.875;258.604; 67.558;123.525;1302.650;119.724;149.085;346.464;405.349;335.945;405.500;105.134; 86.080;165.810;204.467;212.849;268.206; 98.225;162.982; 95.600;200.385;174.290;247.700;197.020;201.445;113.980;225.565;127.385;270.655;  4.413; 17.051;107.186
2024-03-23 04:10:00;   null;219.733;255.854; 71.083;120.408;1293.700;119.099;152.404;346.669;407.582;337.880;406.000;101.972; 88.620;168.801;202.533;209.758;270.365;100.582;163.528; 94.733;199.010;177.410;248.750;198.360;202.700;113.730;229.525;128.655;268.460;  4.244; 17.014;108.003
2024-03-23 04:12:00;   null;220.716;256.723; 68.700;121.183;1284.100;122.745;154.186;342.783;407.099;338.570;407.000;104.947; 89.715;163.479;204.533;212.571;272.017; 98.491;163.782; 96.933;197.515;176.565;247.450;196.130;205.650;112.500;227.800;128.050;269.560;  4.627; 17.475;107.677
2024-03-23 04:14:00;   null;219.166;255.464; 71.350;120.284;1281.050;120.237;151.196;349.078;405.076;337.430;414.000;100.805; 87.955;166.030;203.467;211.904;270.946;100.003;163.290; 96.667;198.830;176.255;250.200;195.995;196.900;114.965;226.775;130.060;270.340;  4.947; 17.059;108.604
2024-03-23 04:16:00;   null;221.583;254.187; 67.525;120.434;1274.100;120.141;150.100;346.257;401.530;341.595;407.500;106.633; 90.240;166.620;202.667;212.892;274.389; 98.796;163.217; 96.867;198.390;177.790;249.400;198.295;201.950;113.610;226.425;127.585;267.430;  4.554; 16.809;108.277
2024-03-23 04:18:00;   null;220.083;252.618; 68.892;122.567;1284.700;123.053;151.127;344.307;398.464;333.730;414.500;107.528; 93.635;162.541;206.200;206.417;274.053;101.366;162.902; 97.267;196.770;176.150;   null;199.450;200.010;114.315;223.675;128.830;268.245;  4.403; 16.061;111.385
2024-03-23 04:20:00;   null;216.466;257.840; 71.450;121.017;1295.350;120.812;150.848;348.520;400.727;340.495;412.000;104.508; 89.110;163.492;205.000;211.064;270.740; 98.362;162.007; 95.067;196.440;180.075;247.100;195.375;196.535;114.765;221.485;129.050;272.515;  4.679; 16.172;107.843
2024-03-23 04:22:00;   null;223.033;260.259; 70.258;118.616;1303.700;118.909;152.144;345.512;405.714;341.145;409.000;102.993; 89.750;172.502;205.867;209.727;273.374; 97.407;159.783; 96.667;197.040;175.345;   null;196.100;198.520;112.240;223.835;127.390;271.515;  4.821; 17.068;109.586
2024-03-23 04:24:00;   null;221.425;257.234; 73.433;120.450;1294.950;120.628;150.204;344.799;405.270;343.795;408.500;104.162; 90.885;169.931;201.933;209.625;270.914; 98.632;164.629; 96.800;198.665;174.440;246.900;198.220;204.255;115.310;225.690;128.210;266.815;  4.465; 16.999;105.994
2024-03-23 04:26:00;   null;225.292;256.142; 69.650;121.125;1288.200;124.650;150.777;339.321;406.975;338.530;406.500;105.572; 89.065;168.120;204.467;216.982;273.770;100.757;163.727; 96.800;192.755;175.710;243.200;198.965;206.450;111.705;225.995;126.865;269.385;  4.652; 17.477;108.281
2024-03-23 04:28:00;   null;224.483;258.556; 65.842;120.442;1293.150;119.515;151.002;343.848;404.432;342.235;410.500;106.344; 88.665;163.149;206.800;210.396;270.932; 99.342;165.380; 95.933;197.140;175.875;244.200;194.110;202.720;116.975;228.460;127.615;272.000;  4.750; 16.431;107.084
2024-03-23 04:30:00;   null;222.341;257.565; 67.608;122.050;1280.600;120.832;151.519;345.316;403.873;337.005;407.000;102.784; 91.660;168.508;208.733;207.505;270.003; 98.356;161.483; 94.667;199.800;178.745;   null;197.510;202.475;115.215;223.485;128.515;266.885;  4.746; 17.082;110.948
2024-03-23 04:32:00;   null;220.267;257.208; 72.217;122.558;1288.250;120.562;149.993;346.977;402.907;340.280;416.500;106.555; 89.755;163.577;203.400;214.378;268.368;100.434;165.241; 97.200;194.300;177.065;250.850;197.875;197.965;112.990;226.030;130.205;269.885;  4.741; 17.174;110.186
2024-03-23 04:34:00;   null;221.725;257.050; 68.825;120.667;1300.000;118.901;150.625;347.657;405.945;339.895;411.000;105.296; 90.970;169.035;204.067;208.563;266.755;100.563;163.258; 95.800;195.850;175.155;249.600;200.000;199.295;113.760;228.290;128.125;269.040;  4.438; 16.876;110.676
2024-03-23 04:36:00;   null;222.358;256.661; 69.575;120.750;1267.700;117.963;150.312;342.588;403.023;336.985;407.500;102.352; 90.400;164.354;205.067;211.488;271.289; 98.355;163.308; 98.400;198.340;179.795;247.200;196.335;197.540;114.135;223.960;129.305;268.625;  4.537; 17.018;109.478
2024-03-23 04:38:00;   null;220.866;255.499; 69.342;119.559;1283.550;117.749;148.890;347.625;404.618;339.195;411.000;106.919; 90.465;162.506;204.933;211.104;272.207;100.159;165.099; 94.467;197.210;176.810;248.000;196.875;201.020;117.230;224.415;129.135;269.310;  4.458; 16.574;109.750
2024-03-23 04:40:00;   null;217.825;257.294; 74.458;123.633;1287.450;119.118;149.736;348.536;402.184;341.355;410.500; 98.100; 88.350;166.094;207.333;211.597;270.042; 98.213;162.190; 97.133;198.095;180.400;   null;195.765;206.945;112.700;229.560;129.890;267.765;  4.573; 16.721;108.933
2024-03-23 04:42:00;   null;223.500;254.130; 69.800;126.192;1289.850;119.337;154.426;347.048;401.853;341.540;413.500;104.261; 89.750;168.231;203.067;211.034;272.049;100.630;161.875; 96.867;197.200;177.055;   null;197.920;200.030;113.765;226.080;130.545;267.850;  4.716; 16.805;108.170
2024-03-23 04:44:00;   null;219.591;254.964; 72.158;121.267;1302.950;121.439;149.857;347.045;401.969;338.780;407.000;106.382; 89.275;167.760;205.267;212.656;275.546; 97.653;166.602; 95.867;198.535;173.480;245.500;195.730;199.935;113.260;228.025;129.195;268.095;  4.466; 16.595;107.190
2024-03-23 04:46:00;   null;220.717;260.348; 69.350;123.008;1282.400;118.273;153.893;350.066;403.374;336.310;411.000;104.292; 88.925;165.486;204.800;212.051;276.719; 98.985;163.979; 95.600;196.865;177.715;248.300;196.420;202.020;114.770;227.635;129.035;268.015;  4.351; 17.255;107.243
2024-03-23 04:48:00;   null;224.241;259.286; 70.692;121.142;1290.400;118.725;150.284;351.805;400.837;344.420;412.500;104.584; 88.800;166.906;202.067;210.783;272.814;101.503;161.838; 97.933;196.850;173.990;   null;195.355;202.980;116.010;225.040;129.005;267.685;  5.037; 17.830;107.516
2024-03-23 04:50:00;   null;221.216;253.288; 71.358;123.708;1281.500;120.635;150.142;345.794;397.653;344.265;409.000;106.559; 88.780;165.246;201.400;208.458;275.679; 97.062;162.317; 95.933;199.980;176.420;248.500;198.675;201.745;115.055;227.340;129.020;268.970;  4.538; 16.102;109.586
2024-03-23 04:52:00;   null;221.517;253.885; 73.400;121.716;1303.300;120.422;151.807;352.619;402.847;338.170;415.000;104.278; 89.800;169.359;204.200;212.160;274.693; 99.498;162.750; 97.467;201.215;175.200;249.100;195.040;201.225;114.520;228.930;128.630;268.190;  4.573; 16.975;105.993
2024-03-23 04:54:00;   null;222.500;256.437; 71.725;122.625;1299.800;118.180;149.151;347.514;396.926;335.980;417.500;104.042; 91.965;167.296;204.267;212.720;273.098;101.197;165.796; 96.867;199.745;176.760;249.800;198.995;199.465;112.795;225.910;128.385;267.670;  4.689; 16.549;108.390
2024-03-23 04:56:00;   null;219.809;256.524; 70.867;124.358;1309.950;120.018;149.256;345.406;406.939;337.590;407.500;107.224; 88.305;169.769;207.067;211.557;277.064; 99.109;164.236; 95.467;200.135;179.500;252.050;194.010;203.350;113.170;223.630;128.370;265.920;  4.786; 16.583;108.497
2024-03-23 04:58:00;   null;223.767;257.954; 72.733;120.042;1291.000;123.494;149.519;347.545;398.692;341.840;406.500;105.390; 89.820;168.742;205.133;212.160;272.674; 98.945;161.749; 97.933;200.290;177.015;250.000;195.670;199.410;113.000;224.970;128.645;268.510;  4.314; 16.304;105.993
2024-03-23 05:00:00;   null;219.659;254.771; 70.092;118.925;1301.600;123.185;151.298;345.706;404.325;337.745;410.000;108.141; 89.130;165.203;204.267;211.277;269.341; 98.289;159.325; 94.933;194.170;177.415;248.100;196.135;207.030;111.925;227.420;128.545;269.575;  4.715; 16.370;109.479
2024-03-23 05:02:00;   null;221.617;259.609; 69.717;121.950;1290.550;119.339;150.741;348.546;402.047;340.605;417.500;105.402; 91.475;165.900;198.800;207.610;269.006; 96.959;164.021; 96.600;198.205;174.635;248.200;198.375;203.095;114.090;227.585;129.605;268.830;  4.866; 16.945;109.424
2024-03-23 05:04:00;   null;222.842;260.977; 68.833;123.792;1284.150;121.085;151.370;347.916;399.858;341.565;411.500;107.167; 91.240;167.916;204.600;211.945;273.231;101.109;163.656; 95.467;200.980;173.780;249.800;199.900;200.755;114.660;226.445;129.250;267.780;  4.786; 17.599;110.076
2024-03-23 05:06:00;   null;217.750;261.081; 71.258;120.983;1293.450;118.766;150.192;346.445;403.315;342.555;411.500;103.595; 87.925;166.350;205.467;210.890;275.357; 99.721;162.911; 95.200;197.220;175.825;248.150;195.060;201.705;113.885;225.930;128.405;269.605;  4.322; 16.353;108.445
2024-03-23 05:08:00;   null;221.992;257.535; 70.333;120.958;1290.300;122.359;150.922;351.067;406.966;342.200;408.000;103.773; 89.775;166.642;204.200;210.007;271.051;100.075;162.583; 95.800;200.260;176.725;246.150;194.850;200.800;114.170;226.995;127.870;270.050;  4.741; 16.874;109.314
2024-03-23 05:10:00;   null;216.700;255.336; 69.967;121.067;1290.350;123.230;153.211;347.612;400.122;339.580;418.500;102.120; 90.055;162.520;203.267;213.324;273.401; 97.573;160.478; 95.267;199.830;175.100;242.600;196.565;202.755;113.710;227.635;128.110;269.860;  4.553; 17.357;109.913
2024-03-23 05:12:00;   null;219.792;258.179; 71.008;125.292;1305.600;119.195;154.902;348.054;400.064;338.550;408.000;105.586; 89.980;169.018;202.933;208.668;271.369; 99.540;163.709; 94.867;199.255;177.905;   null;197.310;202.105;114.395;225.640;128.630;269.400;  4.945; 16.235;107.519
2024-03-23 05:14:00;   null;219.034;256.125; 71.317;122.908;1283.550;118.601;153.198;350.494;401.746;344.390;409.500;106.987; 88.930;164.134;203.267;208.773;270.688; 98.690;159.885; 94.000;195.890;175.690;251.100;196.475;196.625;113.860;229.500;127.710;268.365;  4.458; 16.897;106.651
